tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,day_after,jumlah_promosi,day,month,year
1987,2.0,0.0,138540345.0,0.0,0.0,13.0,13446.0,915990.0,340168.0,110384.0,0.0,4.0,6.0,0.0,523.0,5,6,6,2013
1969,4.0,2.0,135192884.0,0.0,0.0,51.0,18227.0,944292.0,59177.0,112686.0,4.0,8.0,10.0,0.0,590.0,2,12,8,2013
1956,3.0,1.0,152992848.0,0.0,0.0,66.0,160043.0,627031.0,237271.0,26577.0,0.0,8.0,5.0,0.0,572.0,0,25,7,2013
1987,2.0,2.0,88039225.0,0.0,0.0,49.0,1983.0,466284.0,35942.0,15908.0,3.0,8.0,5.0,0.0,590.0,2,12,8,2013
1979,3.0,1.0,138482854.0,0.0,0.0,65.0,198598.0,583203.0,39907.0,266590.0,0.0,7.0,7.0,0.0,576.0,4,29,7,2013
1976,0.0,1.0,54192109.0,1.0,0.0,42.0,6069.0,15945.0,42125.0,0.0,2.0,0.0,0.0,0.0,567.0,3,20,7,2013
1947,3.0,2.0,117875673.0,0.0,0.0,71.0,28940.0,263727.0,30750.0,25196.0,1.0,9.0,5.0,0.0,567.0,3,20,7,2013
1952,2.0,0.0,176215235.0,0.0,0.0,51.0,81779.0,777804.0,165896.0,79558.0,2.0,2.0,11.0,0.0,433.0,6,8,3,2013
1972,1.0,2.0,60421541.0,1.0,0.0,50.0,7912.0,34560.0,24646.0,0.0,1.0,0.0,3.0,0.0,590.0,2,12,8,2013
1950,2.0,1.0,54139000.0,1.0,1.0,89.0,0.0,34391.0,0.0,0.0,4.0,1.0,2.0,0.0,220.0,1,7,8,2012
1982,2.0,1.0,75717000.0,1.0,0.0,34.0,0.0,167909.0,14161.0,46529.0,4.0,9.0,3.0,0.0,471.0,0,15,4,2013
1958,2.0,1.0,96055886.0,0.0,1.0,47.0,12730.0,94102.0,44707.0,36071.0,3.0,3.0,6.0,0.0,558.0,1,11,7,2013
1954,2.0,1.0,166151907.0,0.0,0.0,83.0,62342.0,1295335.0,90799.0,120574.0,0.0,7.0,7.0,0.0,576.0,4,29,7,2013
1978,2.0,1.0,173047315.0,0.0,0.0,64.0,110557.0,497924.0,89057.0,8046.0,0.0,6.0,10.0,0.0,523.0,5,6,6,2013
1969,2.0,2.0,78699039.0,1.0,1.0,39.0,3149.0,4929.0,2919.0,7874.0,1.0,2.0,2.0,0.0,567.0,3,20,7,2013
1961,3.0,0.0,114044000.0,0.0,2.0,93.0,14161.0,266048.26248671627,48552.0,28322.0,4.0,8.0,8.0,0.0,572.0,0,25,7,2013
1957,2.0,1.0,36915515.0,0.0,0.0,37.0,12935.0,14725.0,19734.0,10280.0,1.0,1.0,3.0,0.0,590.0,2,12,8,2013
1983,1.0,0.0,47260884.0,1.0,0.0,89.0,34090.0,143640.0,45507.0,24346.0,4.0,4.0,5.0,0.0,558.0,1,11,7,2013
1955,2.0,1.0,140872154.0,0.0,0.0,54.0,42895.0,310648.0,11388.0,43607.0,1.0,3.0,7.0,0.0,576.0,4,29,7,2013
1951,4.0,2.0,310408565.0,0.0,0.0,83.0,1044.0,552781.0,0.0,5372.0,2.0,0.0,0.0,0.0,558.0,1,11,7,2013
1964,2.0,1.0,105673726.22727273,0.0,0.0,36.0,146082.0,775093.0,352149.0,144246.0,2.0,3.0,9.0,0.0,590.0,2,12,8,2013
1977,2.0,1.0,84314586.0,1.0,0.0,46.0,11549.0,36082.0,12676.0,2304.0,1.0,1.0,4.0,0.0,558.0,1,11,7,2013
1953,4.0,1.0,94527332.0,1.0,1.0,78.0,0.0,9233.0,1538.0,0.0,2.0,0.0,5.0,0.0,590.0,2,12,8,2013
1962,2.0,2.0,125189227.0,0.0,1.0,89.0,1311.0,57244.0,0.0,0.0,0.0,7.0,7.0,0.0,576.0,4,29,7,2013
1946,3.0,1.0,131099276.0,1.0,1.0,65.0,5383.0,76037.0,6152.0,10297.0,5.0,6.0,3.0,0.0,590.0,2,12,8,2013
1955,2.0,2.0,97051873.0,0.0,1.0,34.0,11097.0,255076.0,29214.0,65609.06236080178,3.0,10.0,7.0,0.0,567.0,3,20,7,2013
1955,2.0,1.0,152036000.0,0.0,0.0,41.0,161871.0,335812.0,117397.0,74856.0,3.0,10.0,4.0,0.0,576.0,4,29,7,2013
1971,2.0,1.0,176419723.0,0.0,0.0,43.0,46244.0,796001.0,78026.8198757764,76394.0,1.0,7.0,11.0,0.0,558.0,1,11,7,2013
1977,2.0,3.0,169782000.0,0.0,0.0,105.0,97104.0,1565802.0,58667.0,61748.57231404959,1.0,4.0,13.0,0.0,266.0,1,22,9,2012
1972,1.0,2.0,46836000.0,1.0,1.0,83.0,6069.0,26299.0,30345.0,2023.0,1.0,4.0,2.0,0.0,558.0,1,11,7,2013
1970,2.0,1.0,64743871.0,0.0,0.0,15.0,4767.0,24734.0,78026.8198757764,0.0,0.0,0.0,3.0,0.0,558.0,1,11,7,2013
1970,2.0,1.0,103940349.0,0.0,0.0,20.0,40247.0,489252.0,212725.0,75147.0,1.0,5.0,3.0,0.0,567.0,3,20,7,2013
1971,1.0,0.0,125362633.0,0.0,0.0,79.0,4632.0,491420.0,266882.0,101598.0,2.0,8.0,1.0,0.0,572.0,0,25,7,2013
1971,2.0,2.0,101084256.0,1.0,1.0,9.0,47198.83404710921,40669.0,24375.0,8489.0,2.0,4.0,0.0,0.0,572.0,0,25,7,2013
1961,4.0,2.0,109776550.68431772,1.0,0.0,84.0,2023.0,28322.0,14161.0,8092.0,2.0,3.0,6.0,0.0,634.0,1,25,9,2013
1969,2.0,1.0,179265014.0,0.0,0.0,18.0,202614.0,1488540.0,89837.0,150331.0,1.0,4.0,7.0,0.0,433.0,6,8,3,2013
1964,2.0,1.0,166012877.0,0.0,0.0,87.0,193496.0,1639104.0,79481.0,153429.0,0.0,7.0,8.0,0.0,576.0,4,29,7,2013
1972,3.0,1.0,118511501.0,0.0,1.0,76.0,8387.0,147903.0,1656.0,18762.0,3.0,7.0,6.0,0.0,567.0,3,20,7,2013
1975,1.0,1.0,115544076.71304348,0.0,0.0,85.0,202088.0,392865.0,392826.0,308769.0,7.0,8.0,4.0,0.0,567.0,3,20,7,2013
1981,2.0,0.0,153648698.0,0.0,0.0,27.0,269492.0,788838.0,354629.0,65397.0,0.0,3.0,6.0,0.0,572.0,0,25,7,2013
1963,2.0,2.0,83115342.0,1.0,0.0,60.0,10932.0,269287.0,272.0,43961.0,8.0,6.0,5.0,0.0,523.0,5,6,6,2013
1964,3.0,3.0,158048638.0,0.0,0.0,31.0,148249.0,356834.0,325495.0,87396.0,0.0,2.0,14.0,0.0,433.0,6,8,3,2013
1962,2.0,0.0,134810362.0,0.0,1.0,55.0,70127.0,421606.0,18851.0,65609.06236080178,3.0,6.0,10.0,0.0,567.0,3,20,7,2013
1983,2.0,2.0,100801000.0,1.0,1.0,45.0,30345.0,165886.0,28322.0,22253.0,5.0,4.0,7.0,0.0,908.0,0,26,6,2014
1962,3.0,1.0,139252000.0,1.0,1.0,33.0,18207.0,236691.0,4046.0,26299.0,4.0,6.0,4.0,0.0,708.0,0,8,12,2013
1968,4.0,1.0,60285151.0,1.0,0.0,19.0,4132.0,5250.0,8737.0,0.0,3.0,0.0,3.0,0.0,567.0,3,20,7,2013
1983,2.0,0.0,145200000.0,0.0,0.0,73.0,89012.0,266048.26248671627,42483.0,0.0,0.0,4.0,14.0,0.0,281.0,0,7,10,2012
1965,1.0,2.0,142740411.0,0.0,1.0,55.0,196562.0,237350.0,55314.0,194086.0,1.0,8.0,7.0,0.0,558.0,1,11,7,2013
1972,4.0,1.0,119489000.0,0.0,1.0,0.0,4046.0,86989.0,4046.0,10115.0,1.0,4.0,5.0,0.0,763.0,1,1,2,2014
1968,2.0,1.0,165478889.0,0.0,0.0,14.0,116794.0,1122453.0,88778.0,62123.0,0.0,8.0,9.0,0.0,433.0,6,8,3,2013
1961,2.0,2.0,155759715.0,0.0,0.0,12.0,147730.0,824981.0,261130.0,153799.0,0.0,7.0,7.0,0.0,523.0,5,6,6,2013
1948,2.0,4.0,137905000.0,0.0,0.0,55.0,6069.0,507773.0,402577.0,380324.0,2.0,4.0,11.0,0.0,634.0,1,25,9,2013
1970,3.0,1.0,76917790.0,0.0,0.0,42.0,54993.0,108696.0,91349.0,54018.0,3.0,0.0,4.0,0.0,523.0,5,6,6,2013
1980,2.0,2.0,64200558.0,1.0,0.0,1.0,9834.0,18265.0,6069.0,6910.0,0.0,2.0,6.0,0.0,572.0,0,25,7,2013
1988,2.0,0.0,40980167.0,0.0,0.0,1.0,17747.0,30115.0,20735.0,4827.0,1.0,0.0,1.0,0.0,567.0,3,20,7,2013
1959,3.0,2.0,123904032.0,0.0,1.0,59.0,47846.0,598049.0,82214.0,68735.0,5.0,5.0,5.0,0.0,523.0,5,6,6,2013
1965,1.0,1.0,145217560.0,0.0,0.0,28.0,72667.0,1111647.0,312690.0,263401.0,3.0,2.0,8.0,0.0,572.0,0,25,7,2013
1968,1.0,2.0,32535499.0,0.0,0.0,23.0,10643.0,21542.0,23912.0,11956.0,2.0,0.0,5.0,0.0,558.0,1,11,7,2013
1973,2.0,2.0,89598614.0,0.0,0.0,48.0,15169.0,165346.0,36658.0,11376.0,5.0,4.0,6.0,0.0,590.0,2,12,8,2013
1961,2.0,2.0,111160469.0,0.0,0.0,31.0,185137.0,875936.0,50000.0,22253.0,2.0,8.0,5.0,0.0,433.0,6,8,3,2013
1974,2.0,3.0,184023000.0,1.0,1.0,27.0,62713.0,424830.0,70805.0,64736.0,5.0,5.0,3.0,0.0,649.0,0,10,10,2013
1989,1.0,2.0,165110176.0,0.0,0.0,15.0,37314.0,689376.0,56753.0,54170.0,2.0,3.0,8.0,0.0,523.0,5,6,6,2013
1958,2.0,2.0,151724225.0,0.0,1.0,72.0,143092.0,377227.0,146918.0,78321.0,3.0,9.0,6.0,0.0,576.0,4,29,7,2013
1958,4.0,2.0,103214165.0,1.0,1.0,24.0,315.0,5886.0,11375.0,0.0,0.0,0.0,1.0,0.0,572.0,0,25,7,2013
1958,2.0,2.0,62120000.0,1.0,1.0,41.0,0.0,14161.0,0.0,2023.0,1.0,1.0,2.0,0.0,553.0,1,6,7,2013
1981,2.0,1.0,65658233.0,0.0,0.0,70.0,6888.0,17325.0,10115.0,10810.0,2.0,0.0,0.0,0.0,590.0,2,12,8,2013
1965,3.0,2.0,129137404.09213051,0.0,0.0,84.0,151019.0,774014.0,231845.0,1871.0,2.0,2.0,9.0,0.0,523.0,5,6,6,2013
1967,2.0,2.0,154698970.0,0.0,0.0,8.0,191936.0,608813.0,271220.0,265074.0,0.0,5.0,5.0,0.0,558.0,1,11,7,2013
1975,2.0,2.0,82605000.0,1.0,0.0,63.0,36414.0,216461.0,12138.0,30345.0,2.0,8.0,4.0,0.0,229.0,5,16,8,2012
1951,2.0,3.0,144432000.0,0.0,1.0,3.0,133518.0,614992.0,309519.0,283220.0,2.0,2.0,8.0,0.0,412.0,1,15,2,2013
1984,3.0,2.0,166549533.0,0.0,0.0,70.0,38578.0,303014.0,58950.0,55813.0,2.0,6.0,5.0,0.0,433.0,6,8,3,2013
1960,2.0,0.0,152311355.0,0.0,0.0,16.0,126133.0,377725.0,108921.0,75094.0,2.0,9.0,3.0,0.0,576.0,4,29,7,2013
1985,0.0,1.0,79813274.0,0.0,0.0,21.0,31240.0,296663.0,407527.0,141981.0,2.0,6.0,5.0,0.0,572.0,0,25,7,2013
1953,3.0,1.0,108691000.0,0.0,1.0,59.0,95081.0,258944.0,78897.0,151725.0,2.0,6.0,10.0,0.0,535.0,0,18,6,2013
1962,2.0,0.0,98958124.0,0.0,1.0,71.0,2384.0,85181.0,4999.0,3092.0,4.0,4.0,2.0,0.0,567.0,3,20,7,2013
1960,4.0,4.0,134134000.0,0.0,0.0,1.0,167909.0,888097.0,161840.0,48552.0,0.0,2.0,6.0,0.0,708.0,6,8,12,2013
1953,2.0,2.0,123436000.0,0.0,1.0,39.0,6069.0,390439.0,222530.0,141610.0,3.0,10.0,9.0,0.0,413.0,0,16,2,2013
1985,2.0,0.0,43049118.0,1.0,0.0,15.0,21212.0,56635.0,24750.0,8591.0,3.0,2.0,0.0,0.0,567.0,3,20,7,2013
1976,1.0,2.0,69252000.0,2.0,1.0,94.0,6069.0,192185.0,16184.0,0.0,7.0,4.0,3.0,0.0,238.0,0,25,8,2012
1985,0.0,0.0,44254244.0,1.0,0.0,32.0,15773.0,28527.0,46292.0,2228.0,0.0,0.0,1.0,0.0,590.0,2,12,8,2013
1955,2.0,3.0,163836000.0,0.0,0.0,54.0,22253.0,426853.0,36414.0,36414.0,1.0,7.0,4.0,0.0,881.0,1,30,5,2014
1966,2.0,0.0,180429710.0,0.0,0.0,56.0,307691.0,1851586.0,224091.0,194563.0,0.0,6.0,7.0,0.0,433.0,6,8,3,2013
1961,2.0,1.0,105673726.22727273,1.0,0.0,90.0,5943.0,12513.0,8404.0,4733.0,0.0,3.0,3.0,0.0,590.0,2,12,8,2013
1983,4.0,2.0,183015495.0,0.0,0.0,41.0,84900.0,759304.0,103765.0,80010.0,0.0,8.0,11.0,0.0,567.0,3,20,7,2013
1971,2.0,0.0,100124761.0,0.0,1.0,27.0,57403.85652173913,42304.0,7247.0,0.0,0.0,4.0,2.0,0.0,567.0,3,20,7,2013
1980,3.0,1.0,76505389.0,0.0,0.0,35.0,68345.0,106560.0,108441.0,55620.0,2.0,0.0,4.0,0.0,523.0,5,6,6,2013
1972,1.0,2.0,128511870.0,0.0,0.0,50.0,16113.0,344346.0,23036.0,18476.0,3.0,7.0,10.0,0.0,558.0,1,11,7,2013
1970,2.0,2.0,34488715.0,1.0,0.0,53.0,0.0,458375.19469026546,7534.0,7195.0,2.0,1.0,0.0,0.0,567.0,3,20,7,2013
1957,2.0,2.0,143445859.0,0.0,0.0,59.0,154465.0,856093.0,110940.0,78233.0,1.0,8.0,6.0,0.0,590.0,2,12,8,2013
1978,1.0,0.0,54487153.0,0.0,0.0,61.0,53505.0,226637.0,67080.0,41739.0,1.0,5.0,4.0,0.0,558.0,1,11,7,2013
1971,3.0,2.0,122490227.0,0.0,1.0,26.0,17057.0,231295.0,71366.0,53547.0,2.0,8.0,11.0,0.0,558.0,1,11,7,2013
1959,3.0,3.0,157459822.0,0.0,0.0,56.0,49334.0,665140.0,76171.0,21730.0,0.0,5.0,8.0,0.0,567.0,3,20,7,2013
1965,2.0,1.0,131453701.0,0.0,1.0,102.0,130282.0,208150.0,37158.0,91141.0,2.0,5.0,5.0,0.0,590.0,2,12,8,2013
1978,2.0,0.0,49576627.0,1.0,0.0,8.0,17963.0,33509.0,73796.57649667405,24913.0,1.0,3.0,2.0,0.0,567.0,3,20,7,2013
1988,2.0,0.0,139144963.0,0.0,0.0,16.0,14535.0,913496.0,332146.0,108118.0,0.0,3.0,6.0,0.0,523.0,5,6,6,2013
1987,2.0,0.0,173402108.0,0.0,0.0,82.0,94563.0,340979.0,70063.0,27040.0,0.0,4.0,12.0,0.0,523.0,5,6,6,2013
1965,2.0,1.0,125225906.0,0.0,1.0,70.0,6586.0,114444.0,2771.0,3926.0,0.0,5.0,6.0,0.0,576.0,4,29,7,2013
1979,2.0,2.0,78034723.0,0.0,0.0,14.0,288.0,26202.0,1152.0,1729.0,1.0,3.0,2.0,0.0,523.0,5,6,6,2013
1986,2.0,1.0,81456338.0,1.0,0.0,14.0,59210.0,74859.0,78026.8198757764,31360.0,3.0,4.0,3.0,0.0,558.0,1,11,7,2013
1966,2.0,2.0,109776550.68431772,0.0,1.0,22.0,75131.0,374088.8282208589,156520.0,207058.0,3.0,8.0,7.0,0.0,558.0,1,11,7,2013
1971,2.0,0.0,48653057.0,0.0,0.0,14.0,17169.0,31296.0,24173.0,22321.0,1.0,4.0,2.0,0.0,567.0,3,20,7,2013
1966,3.0,1.0,115264384.0,0.0,1.0,39.0,3670.0,59352.0,0.0,750.0,4.0,5.0,7.0,0.0,567.0,3,20,7,2013
1955,3.0,1.0,153118673.0,0.0,0.0,54.0,239478.0,500304.0,300275.0,19560.0,0.0,10.0,6.0,0.0,572.0,0,25,7,2013
1967,2.0,0.0,94439965.0,0.0,1.0,21.0,7437.0,49920.0,7579.0,0.0,4.0,4.0,4.0,0.0,523.0,5,6,6,2013
1974,2.0,1.0,165152687.0,0.0,0.0,33.0,298601.0,1265873.0,243718.0,107451.0,0.0,3.0,7.0,0.0,576.0,4,29,7,2013
1968,2.0,1.0,80801013.0,1.0,0.0,28.0,4148.0,188214.0,8353.0,30185.0,4.0,5.0,2.0,0.0,523.0,5,6,6,2013
1963,2.0,2.0,125242504.0,0.0,1.0,51.0,2676.0,59973.0,0.0,63318.49794238683,0.0,6.0,6.0,0.0,576.0,4,29,7,2013
1977,1.0,0.0,147845000.0,0.0,0.0,64.0,116858.0,517937.8377823409,101103.0,63879.0,2.0,2.0,6.0,0.0,576.0,4,29,7,2013
1956,3.0,1.0,134410000.0,0.0,1.0,3.0,54621.0,430899.0,165886.0,62713.0,1.0,3.0,10.0,0.0,753.0,1,22,1,2014
1976,1.0,2.0,113168798.0,0.0,1.0,2.0,14161.0,654391.7260273972,34109.0,22170.0,5.0,0.0,5.0,0.0,433.0,6,8,3,2013
1959,1.0,2.0,166477427.0,0.0,0.0,53.0,134325.0,1678551.0,296444.0,235805.0,0.0,7.0,10.0,0.0,576.0,4,29,7,2013
1981,2.0,2.0,77980810.0,0.0,0.0,9.0,5030.0,24622.0,20120.0,30181.0,1.0,3.0,0.0,0.0,523.0,5,6,6,2013
1986,4.0,2.0,133108000.0,0.0,0.0,97.0,265013.0,1551641.0,309519.0,74851.0,1.0,3.0,4.0,0.0,245.0,1,1,9,2012
1971,3.0,1.0,167678247.0,0.0,0.0,67.0,83333.0,1214741.0,153035.0,132167.0,1.0,4.0,6.0,0.0,558.0,1,11,7,2013
1953,3.0,1.0,134855658.0,0.0,1.0,68.0,9727.0,116474.0,12913.0,7781.0,3.0,4.0,7.0,0.0,576.0,4,29,7,2013
1968,1.0,1.0,29653405.0,1.0,0.0,75.0,5162.0,14857.0,10357.0,9030.0,2.0,3.0,3.0,0.0,590.0,2,12,8,2013
1989,3.0,1.0,135689136.0,0.0,0.0,55.0,6890.0,942933.0,158158.0,100565.0,1.0,7.0,10.0,0.0,590.0,2,12,8,2013
1997,1.0,2.0,15820000.0,0.0,0.0,20.0,36414.0,30345.0,26299.0,46529.0,4.0,6.0,2.0,0.0,316.0,6,11,11,2012
1943,3.0,1.0,194849608.0,0.0,0.0,40.0,82830.0,1443185.0,122010.0,30707.0,0.0,6.0,5.0,0.0,523.0,5,6,6,2013
1972,4.0,0.0,112510000.0,0.0,1.0,75.0,18207.0,99127.0,65748.57280513919,2023.0,1.0,5.0,7.0,0.0,345.0,0,10,12,2012
1959,4.0,2.0,112622189.0,0.0,1.0,83.0,10176.0,318738.0,56644.0,50950.0,9.0,3.0,14.0,0.0,572.0,0,25,7,2013
1964,3.0,3.0,158114667.0,0.0,0.0,29.0,145539.0,447405.0,306395.0,92448.0,0.0,2.0,13.0,0.0,433.0,6,8,3,2013
1949,4.0,2.0,97964000.0,0.0,1.0,6.0,47198.83404710921,18207.0,4046.0,10115.0,3.0,4.0,1.0,0.0,572.0,0,25,7,2013
1969,3.0,3.0,53410000.0,1.0,0.0,89.0,6069.0,36414.0,0.0,2023.0,0.0,5.0,3.0,0.0,844.0,2,23,4,2014
1962,2.0,1.0,63919762.0,0.0,0.0,34.0,53107.0,231347.0,94641.0,71113.0,1.0,5.0,4.0,0.0,433.0,6,8,3,2013
1978,3.0,0.0,63768271.0,1.0,0.0,52.0,9080.0,23103.0,5080.0,0.0,1.0,1.0,3.0,0.0,567.0,3,20,7,2013
1974,2.0,2.0,50670568.0,1.0,0.0,41.0,1505.0,19850.0,0.0,14161.0,3.0,2.0,1.0,0.0,558.0,1,11,7,2013
1975,2.0,1.0,118141142.0,0.0,0.0,48.0,42608.0,119451.0,45711.0,17106.0,5.0,8.0,5.0,0.0,576.0,4,29,7,2013
1964,2.0,2.0,96037000.0,0.0,0.0,86.0,32368.0,133518.0,20230.0,16184.0,2.0,7.0,5.0,0.0,661.0,6,22,10,2013
1961,4.0,1.0,106871776.0,0.0,1.0,29.0,22022.0,331544.0,28960.0,17746.0,2.0,6.0,4.0,0.0,433.0,6,8,3,2013
1979,2.0,1.0,109776550.68431772,0.0,0.0,12.0,19006.0,12138.0,1957.0,24586.0,2.0,3.0,2.0,0.0,558.0,1,11,7,2013
1967,2.0,0.0,122913000.0,0.0,0.0,18.0,319634.0,756602.0,459221.0,40460.0,0.0,2.0,6.0,0.0,223.0,1,10,8,2012
1971,2.0,2.0,143287573.0,0.0,1.0,83.0,118775.0,158513.0,78750.0,48262.0,3.0,7.0,7.0,0.0,558.0,1,11,7,2013
1974,2.0,2.0,78954000.0,1.0,1.0,26.0,4046.0,458375.19469026546,2023.0,10115.0,1.0,3.0,2.0,0.0,808.0,3,18,3,2014
1975,1.0,2.0,69749836.0,1.0,0.0,30.0,3634.0,27424.0,7680.0,8055.0,2.0,3.0,4.0,0.0,590.0,2,12,8,2013
1977,3.0,1.0,116304629.0,0.0,0.0,38.0,90077.0,162895.0,114595.0,54263.0,2.0,5.0,5.0,0.0,558.0,1,11,7,2013
1988,0.0,0.0,18341000.0,1.0,0.0,23.0,91035.0,0.0,0.0,10115.0,1.0,3.0,5.0,0.0,237.0,0,24,8,2012
1975,1.0,0.0,92902079.0,0.0,1.0,85.0,187602.0,371282.0,360185.0,285450.0,7.0,8.0,4.0,0.0,567.0,3,20,7,2013
1972,2.0,2.0,152466655.0,0.0,1.0,51.0,75582.0,416659.0,85015.71224489796,33937.0,0.0,7.0,10.0,0.0,576.0,4,29,7,2013
1990,2.0,0.0,84200000.0,1.0,0.0,39.0,32368.0,194208.0,38437.0,22253.0,3.0,6.0,5.0,0.0,837.0,1,16,4,2014
1978,1.0,2.0,191378000.0,0.0,0.0,9.0,48552.0,437149.3945945946,111265.0,210392.0,0.0,8.0,8.0,0.0,873.0,2,22,5,2014
1988,2.0,1.0,81570000.0,1.0,0.0,10.0,64736.0,80920.0,155771.0,34391.0,4.0,5.0,6.0,0.0,441.0,1,16,3,2013
1983,2.0,1.0,149364939.0,0.0,0.0,84.0,132648.0,725829.0,70574.0,157550.0,1.0,7.0,6.0,0.0,576.0,4,29,7,2013
1964,2.0,2.0,151818769.0,0.0,1.0,51.0,100292.0,517937.8377823409,154274.0,80328.0,2.0,8.0,8.0,0.0,576.0,4,29,7,2013
1972,4.0,1.0,143382000.0,0.0,0.0,4.0,173978.0,1122765.0,117334.0,20230.0,0.0,2.0,5.0,0.0,639.0,0,30,9,2013
1963,4.0,1.0,129846591.0,0.0,1.0,35.0,19566.0,210963.0,1437.0,0.0,5.0,5.0,6.0,0.0,590.0,2,12,8,2013
1970,2.0,0.0,84356696.0,1.0,1.0,41.0,18417.0,150279.0,11069.0,29285.0,5.0,4.0,5.0,0.0,523.0,5,6,6,2013
1962,3.0,0.0,206236000.0,0.0,0.0,20.0,57690.642045454544,1434307.0,242760.0,236691.0,0.0,5.0,11.0,0.0,782.0,5,20,2,2014
1967,3.0,1.0,64436740.0,0.0,0.0,55.0,17270.0,276339.0,129388.0,27138.0,1.0,5.0,5.0,0.0,590.0,2,12,8,2013
1947,3.0,1.0,193057223.0,0.0,0.0,74.0,110498.0,1498546.0,117707.0,41732.0,0.0,6.0,5.0,0.0,523.0,5,6,6,2013
1964,2.0,1.0,159479384.0,0.0,0.0,83.0,17267.0,1292719.0,323108.0,79551.0,2.0,8.0,6.0,0.0,558.0,1,11,7,2013
1963,2.0,2.0,87090000.0,1.0,1.0,88.0,47198.83404710921,40460.0,6069.0,2023.0,2.0,0.0,5.0,0.0,601.0,0,23,8,2013
1991,2.0,2.0,36616831.0,0.0,0.0,77.0,14401.0,29042.0,33189.0,4286.0,0.0,5.0,3.0,0.0,572.0,0,25,7,2013
1980,2.0,1.0,44721000.0,1.0,0.0,45.0,47198.83404710921,8092.0,0.0,0.0,0.0,0.0,4.0,0.0,537.0,0,20,6,2013
1971,3.0,1.0,117015804.0,0.0,1.0,47.0,12515.0,223145.0,23516.0,21873.0,6.0,4.0,10.0,0.0,558.0,1,11,7,2013
1977,1.0,2.0,170993000.0,0.0,1.0,18.0,30345.0,635222.0,398531.0,46529.0,1.0,13.0,12.0,0.0,812.0,1,22,3,2014
1986,1.0,0.0,83360000.0,1.0,0.0,87.0,14161.0,34391.0,26299.0,0.0,0.0,4.0,5.0,0.0,572.0,0,25,7,2013
1969,2.0,0.0,105266775.0,0.0,0.0,54.0,16726.0,201896.0,81830.0,30152.0,0.0,2.0,1.0,0.0,567.0,3,20,7,2013
1967,2.0,2.0,140221582.0,0.0,0.0,79.0,83286.0,604068.0,116364.0,162764.0,0.0,5.0,9.0,0.0,567.0,3,20,7,2013
1956,2.0,2.0,151701054.0,0.0,1.0,74.0,153581.0,362477.0,145115.0,77830.0,3.0,9.0,6.0,0.0,576.0,4,29,7,2013
1984,3.0,2.0,185093066.0,0.0,0.0,77.0,135165.0,1523553.0,94451.0,128289.0,2.0,6.0,9.0,0.0,567.0,3,20,7,2013
1980,4.0,2.0,67005000.0,1.0,0.0,11.0,6069.0,82943.0,10115.0,8092.0,0.0,4.0,3.0,0.0,326.0,0,21,11,2012
1983,1.0,0.0,49663000.0,1.0,0.0,79.0,48552.0,22253.0,8092.0,20230.0,2.0,1.0,1.0,0.0,319.0,6,14,11,2012
1972,1.0,0.0,92522800.0,0.0,0.0,69.0,141499.0,308542.0,278778.0,223924.0,6.0,8.0,4.0,0.0,567.0,3,20,7,2013
1980,2.0,2.0,56643185.0,1.0,0.0,47.0,3882.0,17766.0,6558.0,5465.0,0.0,3.0,3.0,0.0,558.0,1,11,7,2013
1968,2.0,0.0,106664403.0,0.0,1.0,68.0,4277.0,51885.0,4187.0,6532.0,1.0,0.0,2.0,0.0,567.0,3,20,7,2013
1985,1.0,0.0,104166741.0,0.0,0.0,43.0,81106.40695296523,361475.0,50705.0,59732.0,6.0,7.0,3.0,0.0,576.0,4,29,7,2013
1977,2.0,1.0,98109745.28679654,1.0,0.0,82.0,2023.0,6069.0,2023.0,0.0,2.0,0.0,1.0,0.0,507.0,0,21,5,2013
1986,1.0,0.0,104223467.0,0.0,0.0,42.0,56789.0,517937.8377823409,51994.0,60936.0,6.0,7.0,3.0,0.0,576.0,4,29,7,2013
1974,3.0,0.0,96633970.0,0.0,0.0,79.0,52939.0,172329.0,31424.0,93076.54098360655,2.0,2.0,3.0,0.0,433.0,6,8,3,2013
1966,2.0,1.0,286760347.0,0.0,0.0,14.0,17582.0,2795597.0,37883.0,59104.15902964959,0.0,4.0,2.0,0.0,590.0,2,12,8,2013
1980,3.0,0.0,83989432.0,1.0,0.0,39.0,4183.0,79728.0,22111.0,15275.0,1.0,5.0,1.0,0.0,433.0,6,8,3,2013
1976,2.0,1.0,164803678.0,0.0,0.0,36.0,40460.0,786909.0,103851.0,44546.0,0.0,5.0,7.0,0.0,523.0,5,6,6,2013
1970,2.0,0.0,107671031.0,0.0,1.0,71.0,11711.0,163946.0,15743.0,6867.0,1.0,5.0,1.0,0.0,567.0,3,20,7,2013
1982,1.0,0.0,70076123.0,1.0,0.0,41.0,5493.0,21102.0,19367.0,2313.0,0.0,0.0,5.0,0.0,558.0,1,11,7,2013
1952,2.0,1.0,175843036.0,0.0,0.0,51.0,61689.0,654391.7260273972,154870.0,74069.0,2.0,2.0,11.0,0.0,433.0,6,8,3,2013
